Ralts,2,Pokemon,SIT,67
Ralts,2,Pokemon,ASR,60
Kirlia,4,Pokemon,SIT,68
Gardevoir ex,1,Pokemon,SVI,86
Gardevoir ex,1,Pokemon,SVI,228
Drifloon,1,Pokemon,SVI,89
Scream Tail,1,Pokemon,PAR,86
Cresselia,1,Pokemon,LOR,74
Munkidori,1,Pokemon,TWM,95
Munkidori,1,Pokemon,SFA,72
Spiritomb,1,Pokemon,PAL,89
Klefki,1,Pokemon,PAF,159
Radiant Greninja,1,Pokemon,ASR,46
Iono,4,Supporter,,
Arven,4,Supporter,,
Boss's Orders,1,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Buddy-Buddy Poffin,4,Item,,
Earthen Vessel,2,Item,,
Nest Ball,1,Item,,
Counter Catcher,2,Item,,
Night Stretcher,2,Item,,
Unfair Stamp - ACESPEC,1,Item,,
Ultra Ball,2,Item,,
Hisuian Heavy Ball,1,Item,,
Super Rod,1,Item,,
Bravery Charm,2,Tool,,
Technical Machine: Evolution,2,Tool,,
Artazon,2,Stadium,,
Basic Darkness Energy,3,Energy,,
Basic Psychic Energy,7,Energy,,
