Bouffalant,3,Pokémon,SCR,119
Bouffalant,1,Pokémon,SSP,151
Drednaw,1,Pokémon,SCR,44
Chewtle,1,Pokémon,SCR,43
Kangaskhan ex,1,Pokémon,MEW,115
Bloodmoon Ursaluna ex,1,Pokémon,SVP,177
Squawkabilly,1,Pokémon,VI,162
Snorlax,1,Pokémon,SSP,144
Tauros,1,Pokémon,MEW,128
Komala,1,Pokémon,LOR,149
Snorlax,1,Pokémon,TWM,136
Kecleon,1,Pokémon,SSP,150
Squawkabilly ex,1,Pokémon,SVP,160
Fan Rotom,2,Pokémon,SCR,118
Kangaskhan,1,Pokémon,OBF,165
Cornerstone Mask Ogerpon ex,1,Pokémon,TWM,112
Colress's Tenacity,1,Supporter,,
Larry,1,Supporter,,
Bianca's Devotion,1,Supporter,,
Boss's Orders,1,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Lisia's Appeal,1,Supporter,,
Penny,1,Supporter,,
Bill's Transfer,1,Supporter,,
Letter of Encouragement,1,Item,,
Nest Ball,2,Item,,
Super Rod,1,Item,,
Superior Energy Retrieval,1,Item,,
Switch,1,Item,,
Night Stretcher,1,Item,,
Energy Retrieval,1,Item,,
Snorlax Doll,1,Item,,
Counter Gain,1,Item,,
Bravery Charm,1,Tool,,
Hero's Cape - ACESPEC,1,Tool,,
Lake Acuity,2,Stadium,,
Basic Fighting Energy,14,Energy,,
Double Turbo Energy,4,Energy,,
Jet Energy,1,Energy,,
