Bloodmoon Ursaluna ex,1,Pokémon,TWM,141
Palafin,3,Pokémon,TWM,60
Palafin ex,4,Pokémon,TWM,61
Finizen,4,Pokémon,TWM,59
Abra,2,Pokémon,TWM,80
Haunter,1,Pokémon,PAF,56
Haunter,1,Pokémon,TEF,103
Gastly,2,Pokémon,LOR,64
Gengar,2,Pokémon,PAF,57
Arven,1,Supporter,,
Irida,4,Supporter,,
Iono,4,Supporter,,
Kieran,2,Supporter,,
Lana's Aid,1,Supporter,,
Boss's Orders,2,Supporter,,
Ultra Ball,3,Item,,
Switch,3,Item,,
Buddy-Buddy Poffin,3,Item,,
Rare Candy,1,Item,,
Super Rod,1,Item,,
Energy Search,1,Item,,
Energy Retrieval,1,Item,,
Hero's Cape - ACESPEC,1,Tool,,
Luminous Energy,2,Energy,,
Basic Water Energy,10,Energy,,
