Raikou V,3,Pokémon,BRS,48
Fezandipiti ex,1,Pokémon,SFA,84
Latias ex,1,Pokémon,SSP,76
Pikachu ex,1,Pokémon,SSP,57
Pikachu ex,1,Pokémon,SSP,247
Radiant Greninja,1,Pokémon,ASR,46
Squawkabilly ex,1,Pokémon,PAL,169
Bloodmoon Ursaluna ex,1,Pokémon,TWM,141
Hoothoot,2,Pokémon,SCR,114
Noctowl,2,Pokémon,SCR,115
Penny,1,Supporter,,
Arven,3,Supporter,,
lono,2,Supporter,,
Bianca's Devotion,1,Supporter,,
Crispin,3,Supporter,,
Boss's Orders,2,Supporter,,
Earthen Vessel,3,Item,,
Counter Catcher,1,Item,,
Hisuian Heavy Ball,1,Item,,
Night Stretcher,2,Item,,
Buddy-Buddy Poffin,2,Item,,
Super Rod,2,Item,,
Ultra Ball,3,Item,,
Tera Orb,1,Item,,
Trekking Shoes,2,Itemm,
Nest Ball,3,Item,,
Powerglass,1,Tool,,
Bravery Charm,1,Tool,,
Sparkling Crystal - ACESPEC,1,Tool,,
Basic Metal Energy,3,Energy,,
Basic Grass Energy,3,Energy,,
Basic Lightning Energy,5,Energy,,
