Dragapult ex,2,Pokemon,TWM,200
Dragapult ex,1,Pokemon,TWM,130
Drakloak,3,Pokemon,TWM,129
Dreepy,4,Pokemon,TWM,128
Dusknoir,1,Pokemon,SFA,20
Duskull,1,Pokemon,SFA,18
Fezandipiti ex,1,Pokemon,SFA,84
Lumineon V,1,Pokemon,CRZ,GG39
Radiant Charizard,1,Pokemon,CRZ,20
Rotom V,1,Pokemon,LOR,177
Tatsugiri,1,Pokemon,SVP,118
Arven,4,Supporter,,
Boss's Orders,1,Supporter,,
Crispin,1,Supporter,,
Iono,2,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Roxanne,1,Supporter,,
Buddy-Buddy Poffin,4,Item,,
Counter Catcher,2,Item,,
Earthen Vessel,2,Item,,
Hisuian Heavy Ball,1,Item,,
Lost Vacuum,1,Item,,
Nest Ball,3,Item,,
Night Stretcher,1,Item,,
Rare Candy,4,Item,,
Super Rod,1,Item,,
Switch,1,Item,,
Ultra Ball,3,Item,,
Forest Seal Stone,1,Tool,,
Rescue Board,1,Tool,,
Sparkling Crystal - ACESPEC,1,Tool,,
Temple of Sinnoh,1,Stadium,,
Basic Fire Energy,3,Energy,,
Basic Psychic Energy,3,Energy,,
