Ralts,3,Pokemon,ASR,60
Ralts,1,Pokemon,SIT,67
Kirlia,4,Pokemon,SIT,68
Gardevoir ex,2,Pokemon,SVI,86
Duskull,2,Pokemon,SFA,18
Dusclops,1,Pokemon,SFA,19
Dusknoir,2,Pokemon,SFA,20
Scream Tail,1,Pokemon,PAR,86
Drifloon,1,Pokemon,SVI,89
Klefki,1,Pokemon,SVI,96
Radiant Greninja,1,Pokemon,ASR,46
Arven,3,Supporter,,
Boss's Orders,1,Supporter,,
Iono,3,Supporter,,
Professor Turo's Scenario,2,Supporter,,
Professor's Research,2,Supporter,,
Buddy-Buddy Poffin,4,Item,,
Counter Catcher,2,Item,,
Earthen Vessel,2,Item,,
Hisuian Heavy Ball,1,Item,,
Rare Candy,2,Item,,
Secret Box - ACESPEC,1,Item,,
Super Rod,2,Item,,
Ultra Ball,4,Item,,
Bravery Charm,2,Tool,,
Technical Machine: Devolution,1,Tool,,
Technical Machine: Evolution,1,Tool,,
Pokemon League Headquarters,1,Stadium,,
Basic Psychic Energy,7,Energy,,
