Dudunsparce,3,Pokemon,TEF,129
Dunsparce,3,Pokemon,TEF,128
Floragato,2,Pokemon,PAL,14
Meowscarada ex,3,Pokemon,PAL,15
Radiant Alakazam,1,Pokemon,SIT,59
Rotom V,1,Pokemon,CRZ,45
Sprigatito,3,Pokemon,PAL,12
Arven,2,Supporter,,
Boss's Orders,2,Supporter,,
Iono,2,Supporter,,
Professor's Research,2,Supporter,,
Buddy-Buddy Poffin,3,Item,,
Earthen Vessel,2,Item,,
Energy Retrieval,3,Item,,
Nest Ball,2,Item,,
Rare Candy,4,Item,,
Super Rod,1,Item,,
Switch,2,Item,,
Ultra Ball,2,Item,,
Technical Machine: Evolution,1,Tool,,
Artazon,1,Stadium,,
Grand Tree - ACESPEC,1,Stadium,,
Double Turbo Energy,2,Energy,,
Basic Grass Energy,9,Energy,,
