Baxcalibur,2,Pokemon,PAL,60
Bibarel,2,Pokemon,BRS,121
Bidoof,2,Pokemon,CRZ,111
Chien-Pao ex,2,Pokemon,PAL,61
Frigibax,3,Pokemon,PAF,14
Iron Bundle,1,Pokemon,PAR,56
Kyogre,1,Pokemon,CRZ,36
Manaphy,1,Pokemon,BRS,41
Radiant Greninja,1,Pokemon,ASR,46
Boss's Orders,1,Supporter,,
Ciphermaniac's Codebreaking,1,Supporter,,
Iono,1,Supporter,,
Irida,4,Supporter,,
Buddy-Buddy Poffin,4,Item,,
Canceling Cologne,1,Item,,
Counter Catcher,1,Item,,
Earthen Vessel,1,Item,,
Hisuian Heavy Ball,1,Item,,
Nest Ball,4,Item,,
Prime Catcher - ACESPEC,1,Item,,
Rare Candy,3,Item,,
Super Rod,2,Item,,
Superior Energy Retrieval,4,Item,,
Switch,1,Item,,
Ultra Ball,3,Item,,
Pokestop,3,Stadium,,
Basic Water Energy,9,Energy,,
