Dartrix,4,Pokemon,SFA,4
Ditto,2,Pokemon,CRZ,107
Flamigo,4,Pokemon,PAL,170
Kyurem,1,Pokemon,SFA,47
Manaphy,1,Pokemon,BRS,41
Murkrow,4,Pokemon,PAL,131
Rowlet,2,Pokemon,SFA,3
Squawkabilly ex,1,Pokemon,PAF,75
Tatsugiri,1,Pokemon,TWM,131
Wattrel,4,Pokemon,PAL,80
Arven,2,Supporter,,
Boss's Orders,2,Supporter,,
Professor's Research,4,Supporter,,
Serena,1,Supporter,,
Brilliant Blender - ACESPEC,1,Item,,
Buddy-Buddy Poffin,1,Item,,
Earthen Vessel,1,Item,,
Great Ball,1,Item,,
Hisuian Heavy Ball,1,Item,,
Nest Ball,2,Item,,
Night Stretcher,2,Item,,
Pal Pad,1,Item,,
Super Rod,1,Item,,
Ultra Ball,4,Item,,
Rescue Board,2,Tool,,
Collapsed Stadium,2,Stadium,,
Basic Dark Energy,5,Energy,,
Double Turbo Energy,3,Energy,,
