Charmander,4,Pokemon,PAF,7
Charmeleon,2,Pokemon,PAF,8
Charizard ex,3,Pokemon,OBF,125
Pidgey,2,Pokemon,OBF,162
Pidgeot ex,2,Pokemon,OBF,164
Duskull,2,Pokemon,SFA,18
Dusclops,1,Pokemon,SFA,19
Dusknoir,1,Pokemon,SFA,20
Manaphy,1,Pokemon,BRS,41
Fezandipiti ex,1,Pokemon,SFA,38
Bidoof,1,Pokemon,BRS,120
Bibarel,1,Pokemon,BRS,121
Iono,3,Supporter,,
Arven,4,Supporter,,
Boss's Orders,2,Supporter,,
Professor's Research,2,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Prime Catcher - ACESPEC,1,Item,,
Buddy-Buddy Poffin,4,Item,,
Ultra Ball,4,Item,,
Super Rod,2,Item,,
Counter Catcher,1,Item,,
Canceling Cologne,1,Item,,
Switch,1,Item,,
Rare Candy,4,Item,,
Defiance Band,1,Tool,,
Artazon,2,Stadium,,
Basic Fire Energy,6,Energy,,
