Teal Mask Ogerpon ex,2,Pokemon,TWM,25
Wellspring Mask Ogerpon ex,1,Pokemon,TWM,64
Wellspring Mask Ogerpon ex,1,Pokemon,PRE,27
Terapagos ex,2,Pokemon,SCR,128
Hoothoot,1,Pokemon,SCR,114
Hoothoot,3,Pokemon,TEF,126
Noctowl,4,Pokemon,SCR,115
Fan Rotom,2,Pokemon,SCR,118
Ditto,1,Pokemon,PAF,201
Pikachu ex,1,Pokemon,SSp,57
Bloodmoon Ursaluna ex,1,Pokemon,TWM,202
Fezandipiti ex,1,Pokemon,SFA,38
Mew ex,1,Pokemon,MEW,151
Latias ex,1,Pokemon,SSP,76
Boss's Orders,2,Supporter,,
Crispin,3,Supporter,,
Iono,1,Supporter,,
Professor's Research,2,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Energy Switch,3,Item,,
Night Stretcher,2,Item,,
Ultra Ball,4,Item,,
Nest Ball,4,Item,,
Counter Catcher,1,Item,,
Earthen Vessel,1,Item,,
Sparkling Crystal - ACESPEC,1,Tool,,
Area Zero Underdepths,3,Stadium,,
Basic Grass Energy,5,Energy,,
Basic Lightning Energy,2,Energy,,
Basic Water Energy,2,Energy,,
Basic Metal Energy,1,Energy,,
