Tinkatink,4,Pokemon,SVP,25
Tinkatuff,2,Pokemon,PAL,104
Tinkaton,2,Pokemon,PAL,105
Tinkaton ex,2,Pokemon,SVP,31
Dunsparce,2,Pokemon,PAL,156
Dunsparce,2,Pokemon,TEF,128
Dudunsparce,4,Pokemon,TEF,129
Fan Rotom,1,Pokemon,SCR,118
Luxray,1,Pokemon,PAL,71
Fezandipiti ex,1,Pokemon,SFA,38
Bloodmoon Ursaluna ex,1,Pokemon,SVP,177
Radiant Jirachi,1,Pokemon,SIT,120
Rotom V,1,Pokemon,LOR,58
Arezu,2,Supporter,,
Morty's Conviction,2,Supporter,,
Boss's Orders,2,Supporter,,
Colress's Tenacity,1,Supporter,,
Ciphermaniac Codebreaking,1,Supporter,,
Arven,1,Supporter,,
Hisuian Heavy Ball,1,Item,,
Switch,2,Item,,
Night Stretcher,3,Item,,
Buddy-Buddy Poffin,3,Item,,
Nest Ball,3,Item,,
Rare Candy,3,Item,,
Forest Seal Stone,1,Tool,,
Artazon,2,Stadium,,
Reversal Energy,2,Energy,,
Basic Psychic Energy,2,Energy,,
Enriching Energy - ACESPEC,1,Energy,,
Double Turbo Energy,4,Energy,,
