Teal Mask Ogerpon ex,1,Pokemon,TWM,190
Teal Mask Ogerpon ex,3,Pokemon,TWM,25
Toedscool,2,Pokemon,SVI,24
Toedscool,1,Pokemon,SCR,17
Toedscruel ex,2,Pokemon,OBF,22
Poltchageist,1,Pokemon,TWM,21
Sinistcha ex,1,Pokemon,TWM,23
Fezandipiti ex,1,Pokemon,SFA,38
Budew,1,Pokemon,PRE,4
Arven,4,Supporter,,
Boss's Orders,2,Supporter,,
Briar,1,Supporter,,
Earthen Vessel,4,Item,,
Nest Ball,4,Item,,
Bug Catching Set,4,Item,,
Super Rod,2,Item,,
Ultra Ball,2,Item,,
Jamming Tower,2,Stadium,,
Energy Retrieval,1,Item,,
Pal Pad,1,Item,,
Night Stretcher,1,Item,,
Switch,1,Item,,
Pokegear 3.0,1,Item,,
Unfair Stamp - ACESPEC,1,Item,,
Iono,2,Supporter,,
Basic Grass Energy,14,Energy,,
