Ditto,1,Pokemon,MEW,132
Fan Rotom,2,Pokemon,SCR,118
Latias ex,1,Pokemon,SSP,76
Mew ex,1,Pokemon,MEW,151
Terapagos ex,2,Pokemon,SCR,128
Bloodmoon Ursaluna ex,1,Pokemon,TWM,141
Fezandipiti ex,1,Pokemon,SFA,38
Pikachu ex,1,Pokemon,SSP,57
Teal Mask Ogerpon ex,2,Pokemon,TWM,190
Wellspring Mask Ogerpon ex,2,Pokemon,TWM,64
Hoothoot,1,Pokemon,PRE,77
Hoothoot,3,Pokemon,SCR,114
Noctowl,4,Pokemon,SVP,141
Boss's Orders,2,Supporter,,
Crispin,3,Supporter,,
Iono,1,Supporter,,
Professor's Research,2,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Energy Switch,3,Item,,
Night Stretcher,2,Item,,
Ultra Ball,4,Item,,
Nest Ball,4,Item,,
Counter Catcher,1,Item,,
Earthen Vessel,1,Item,,
Sparkling Crystal - ACESPEC,1,Tool,,
Area Zero Underdepths,3,Stadium,,
Basic Grass Energy,5,Energy,,
Basic Lightning Energy,2,Energy,,
Basic Water Energy,2,Energy,,
Basic Metal Energy,1,Energy,,
