Magnemite,2,Pokemon,SSP,58
Magneton,2,Pokemon,SVP,153
Squawkabilly ex,1,Pokemon,PAL,169
Iron Hands ex,1,Pokemon,PAR,70
Miraidon ex,2,Pokemon,SVI,81
Raichu V,1,Pokemon,BRS,45
Raikou V,1,Pokemon,BRS,48
Pikachu ex,1,Pokemon,SSP,219
Fezandipiti ex,1,Pokemon,SFA,38
Latias ex,1,Pokemon,SSP,76
Arven,3,Supporter,,
Professor's Research,2,Supporter,,
Boss's Orders,2,Supporter,,
Iono,1,Supporter,,
Roxanne,1,Supporter,,
Electric Generator,4,Item,,
Nest Ball,2,Item,,
Switch,1,Item,,
Super Rod,1,Item,,
Ultra Ball,2,Item,,
Hisuian Heavy Ball,1,Item,,
Counter Catcher,2,Item,,
Night Stretcher,2,Item,,
Pokegear 3.0,1,Item,,
Secret Box - ACESPEC,1,Item,,
Rescue Board,1,Tool,,
Forest Seal Stone,1,Tool,,
Academy at Night,2,Stadium,,
Area Zero Underdepths,1,Stadium,,
Mist Energy,1,Energy,,
Basic Lightning Energy,15,Energy,,
