Dreepy,4,Pokemon,TWM,128
Drakloak,4,Pokemon,TWM,129
Dragapult ex,3,Pokemon,TWM,130
Duskull,2,Pokemon,CRZ,GG28
Dusclops,1,Pokemon,PRE,36
Dusclops,1,Pokemon,SFA,19
Dusknoir,2,Pokemon,SFA,20
Radiant Alakazam,1,Pokemon,SIT,59
Lumineon V,1,Pokemon,BRS,40
Fezandipiti ex,1,Pokemon,SFA,38
Budew,1,Pokemon,PRE,4
Arven,4,Supporter,,
Lance,4,Supporter,,
Iono,1,Supporter,,
Briar,1,Supporter,,
Boss's Orders,1,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Crispin,1,Supporter,,
Roxanne,1,Supporter,,
Buddy-Buddy Poffin,4,Item,,
Ultra Ball,2,Item,,
Nest Ball,1,Item,,
Hisuian Heavy Ball,1,Item,,
Rare Candy,2,Item,,
Counter Catcher,2,Item,,
Earthen Vessel,1,Item,,
Night Stretcher,1,Item,,
Lost Vacuum,1,Item,,
Technical Machine: Evolution,1,Tool,,
Rescue Board,1,Tool,,
Sparkling Crystal - ACESPEC,1,Tool,,
Basic Psychic Energy,4,Energy,,
Basic Fire Energy,3,Energy,,
