Frigibax,3,Pokemon,PAF,17
Baxcalibur,2,Pokemon,PAL,60
Dunsparce,3,Pokemon,PAL,156
Dudunsparce,3,Pokemon,TEF,129
Radiant Greninja,1,Pokemon,ASR,46
Chien-Pao ex,2,Pokemon,PAL,61
Wellspring Mask Ogerpon ex,1,Pokemon,PRE,27
Arctibax,1,Pokemon,PAL,59
Regigigas,1,Pokemon,PRE,86
Iron Bundle,1,Pokemon,SVP,58
Lumineon V,1,Pokemon,SWSH,250
Irida,4,Supporter,,
Iono,1,Supporter,,
Earthen Vessel,2,Item,,
Buddy-Buddy Poffin,3,Item,,
Ciphermaniac's Codebreaking,2,Supporter,,
Rare Candy,3,Item,,
Colress's Tenacity,1,Supporter,,
Super Rod,1,Item,,
Artazon,2,Stadium,,
Superior Energy Retrieval,4,Item,,
Ultra Ball,2,Item,,
Night Stretcher,2,Item,,
Nest Ball,2,Item,,
Switch,1,Item,,
Boss's Orders,2,Supporter,,
Enriching Energy - ACESPEC,1,Energy,,
Basic Water Energy,8,Energy,,
