Sinistcha,3,Pokemon,TWM,22
Sinistcha ex,1,Pokemon,TWM,189
Sinistcha ex,1,Pokemon,TWM,210
Radiant Greninja,1,Pokemon,ASR,46
Wyrdeer V,1,Pokemon,ASR,134
Budew,1,Pokemon,PRE,4
Fezandipiti ex,1,Pokemon,SFA,38
Teal Mask Ogerpon ex,2,Pokemon,PRE,12
Teal Mask Ogerpon ex,2,Pokemon,TWM,25
Poltchageist,3,Pokemon,TWM,20
Poltchageist,1,Pokemon,TWM,171
Nest Ball,4,Item,,
Iono,3,Supporter,,
Professor's Research,2,Supporter,,
Ultra Ball,3,Item,,
Area Zero Underdepths,2,Stadium,,
Boss's Orders,3,Supporter,,
Earthen Vessel,2,Item,,
Super Rod,2,Item,,
Bug Catching Set,3,Item,,
Unfair Stamp - ACESPEC,1,Item,,
Basic Grass Energy,18,Energy,,
