Froakie,2,Pokemon,OBF,56
Frogadier,1,Pokemon,TWM,57
Greninja ex,2,Pokemon,TWM,106
Gible,3,Pokemon,PAR,95
Gabite,1,Pokemon,PAR,95
Garchomp ex,3,Pokemon,PAR,38
Snorunt,2,Pokemon,TWM,51
Radiant Greninja,1,Pokemon,ASR,46
Froslass,2,Pokemon,TWM,174
Rotom V,1,Pokemon,CRZ,45
Rare Candy,4,Item,,
Boss's Orders,3,Supporter,,
Professor's Research,3,Supporter,,
Irida,4,Supporter,,
Rescue Board,2,Tool,,
Buddy-Buddy Poffin,4,Item,,
Ultra Ball,3,Item,,
Pokegear 3.0,2,Item,,
Super Rod,2,Item,,
Earthen Vessel,2,Item,,
Counter Catcher,1,Item,,
Forest Seal Stone,1,Tool,,
Unfair Stamp - ACESPEC,1,
Basic Water Energy,4,Energy,,
Basic Fighting Energy,6,Energy,,
