Budew,3,Pokemon,PRE,4
Snorunt,3,Pokemon,TWM,51
Froslass,3,Pokemon,TWM,53
Mimikyu,1,Pokemon,SVP,75
Mimikyu,1,Pokemon,PAL,97
Munkidori,2,Pokemon,TWM,95
Yveltal,2,Pokemon,SFA,35
Buddy-Buddy Poffin,4,Item,,
Crushing Hammer,2,Item,,
Earthen Vessel,3,Item,,
Nest Ball,3,Item,,
Night Stretcher,3,Item,,
Ultra Ball,2,Item,,
Neutralization Zone - ACESPEC,1,Stadium,,
Arven,4,Supporter,,,
Boss's Orders,3,Supporter,,,
lono,3,Supporter,,,
Jacq,2,Supporter,,,
Bravery Charm,1,Tool,,
Gravity Gemstone,1,Tool,,
Rescue Board,2,Tool,,
Technical Machine: Evolution,1,Tool,,
Gift Energy,2,Energy,,
Basic Darkness Energy,4,Energy,,
Basic Psychic Energy,4,Energy,,
