Dreepy,4,Pokemon,TWM,128
Drakloak,3,Pokemon,TWM,129
Dragapult ex,3,Pokemon,TWM,130
Duskull,2,Pokemon,SFA,18
Dusclops,1,Pokemon,SFA,19
Dusknoir,2,Pokemon,SFA,20
Tatsugiri,1,Pokemon,TWM,131
Fezandipiti ex,1,Pokemon,SFA,38
Rotom V,1,Pokemon,LOR,58
Lumineon V,1,Pokemon,BRS,46
Radiant Alakazam,1,Pokemon,SIT,59
Iono,2,Trainer,,
Arven,4,Trainer,,
Roxanne,1,Trainer,,
Crispin,1,Trainer,,
Boss's Orders,1,Trainer,,
Rescue Board,1,Trainer,,
Switch,1,Trainer,,
Lost Vacuum,1,Trainer,,
Earthen Vessel,1,Trainer,,
Counter Catcher,2,Trainer,,
Night Stretcher,2,Trainer,,
Nest Ball,3,Trainer,,
Ultra Ball,3,Trainer,,
Buddy-Buddy Poffin,4,Trainer,,
Rare Candy,4,Trainer,,
Sparkling Crystal,1,Trainer,,
Forest Seal Stone,1,Trainer,,
Temple of Sinnoh,1,Trainer,,
Basic Psychic Energy,3,Energy,,
Basic Fire Energy,3,Energy,,
