Iron Thorns ex,3,Pokemon,TWM,77
Iron Thorns ex,1,Pokemon,TWM,196
Radiant Alakazam,1,Pokemon,SIT,59
Toedscrul,1,Pokemon,PAR,17
Toedscool,1,Pokemon,SCR,17
Dreepy,4,Pokemon,TWM,128
Drakloak,4,Pokemon,TWM,129
Dragapult,2,Pokemon,TWM,130
Iono,2,Trainer,,
Boss's Orders,2,Trainer,,
Technical Machine: Evolution,2,Trainer,,
Ultra Ball,2,Trainer,,
Arven,4,Trainer,,
Crispin,4,Trainer,,
Pokegear 3.0,4,Trainer,,
Precious Trolley,1,Trainer,,
Night Stretcher,1,Trainer,,
Counter Catcher,1,Trainer,,
Professor Turo's Scenario,1,Trainer,,
Rescue Board,1,Trainer,,
Future Booster Energy Capsule,1,Trainer,,
Rare Candy,1,Trainer,,
Energy Switch,1,Trainer,,
Tera Orb,1,Trainer,,
Lost Vacuum,1,Trainer,,
Nest Ball,1,Trainer,,
Buddy-Buddy Poffin,1,Trainer,,
Basic Lightning Energy,3,Energy,,
Basic Fire Energy,4,Energy,,
Basic Psychic Energy,4,Energy,,
