Scream Tail,2,Pokemon,PAR,86
Gardevoir ex,2,Pokemon,SVI,86
Gardevoir ex,1,Pokemon,PAF,217
Kirlia,4,Pokemon,SIT,68
Ralts,3,Pokemon,ASR,60
Ralts,1,Pokemon,SIT,67
Flutter Mane,1,Pokemon,TEF,78
Drifloon,2,Pokemon,SVI,89
Mimikyu,1,Pokemon,PAF,37
Manaphy,1,Pokemon,BRS,41
Arven,2,Supporter,,
Eri,1,Supporter,,
Professor's Research,1,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Iono,4,Supporter,,
Boss's Orders,1,Supporter,,
Nest Ball,2,Item,,
Super Rod,2,Item,,
Trekking Shoes,2,Item,,
Hisuian Heavy Ball,1,Item,,
Ultra Ball,3,Item,,
Earthen Vessel,1,Item,,
Buddy-Buddy Poffin,3,Item,,
Luxurious Cape,1,Tool,,
Bravery Charm,1,Tool,,
Technical Machine: Evolution,2,Tool,,
Hero's Cape - ACESPEC,1,Tool,
Town Store,1,Stadium,,
Basic Psychic Energy,12,Energy,,
