Croconaw,3,Pokemon,TEF,40
Feraligatr,3,Pokemon,TEF,41
Relicanth,2,Pokemon,TEF,84
Munkidori,3,Pokemon,TWM,95
Totodile,3,Pokemon,TEF,39
Mimikyu,1,Pokemon,PAF,37
Feebas,2,Pokemon,TWM,49
Milotic ex,2,Pokemon,SSP,42
Budew,1,Pokemon,PRE,4
Professor's Research,2,Supporter,,
Iono,3,Supporter,,
Lana's Aid,2,Supporter,,
Arven,4,Supporter,,
Crispin,1,Supporter,,
Ultra Ball,1,Item,,
Night Stretcher,1,Item,,
Earthen Vessel,1,Item,,
Coutner Catcher,3,Item,,
Pokegear 3.0,4,Item,,
Buddy-Buddy Poffin,1,Item,,
Precious Trolley - ACESPEC,1,Item,,
Technical Machine: Evolution,2,Tool,,
Luxurious Cape,2,Tool,,
Rescue Board,1,Tool,,
Artazon,2,Stadium,,
Basic Water Energy,4,Energy,,
Basic Darkness Energy,3,Energy,,
Luminous Energy,2,Energy,,
