Hydreigon ex,1,Pokemon,SSP,119
Solosis,3,Pokemon,TEF,70
Pidgeot ex,2,Pokemon,OBF,225
Luxray,4,Pokemon,CRZ,44
Magnezone ex,1,Pokemon,SVI,65
Greninja ex,2,Pokemon,TWM,106
Aegislash,1,Pokemon,PAR,210
Reuniclus,3,Pokemon,TEF,171
Duosion,2,Pokemon,TEF,71
Archeops,1,Pokemon,SIT,147
Incineroar ex,1,Pokemon,TEF,34
Shiftry,1,Pokemon,TEF,163
Perrin,1,Supporter,,
Arven,3,Supporter,,
Iono,1,Supporter,,
Cyllene,1,Supporter,,
Roseanne's Backup,1,Supporter,,
Boss's Orders,1,Supporter,,
Ciphermaniac's Codebreaking,2,Supporter,,
Switch,1,Item,,
Ultra Ball,1,Item,,
Pal Pad,1,Item,,
Snorlax Doll,3,Item,,
Counter Catcher,1,Item,,
Super Rod,1,Item,,
Buddy-Buddy Poffin,3,Item,,
Rare Candy,2,Item,,
Earthen Vessel,1,Item,,
Counter Gain,1,Tool,,
Technical Machine: Evolution,1,Tool,,
Boomerang Energy,2,Energy,,
Luminous Energy,3,Energy,,
Jet Energy,1,Energy,,
Basic Water Energy,2,Energy,,
Basic Fire Energy,1,Energy,,
Neo Upper Energy - ACESPEC,1,Energy,,
Basic Metal Energy,1,Energy,,
