Applin,4,Pokemon,TWM,17
Hydrapple ex,1,Pokemon,SCR,156
Hydrapple ex,1,Pokemon,SCR,167
Hydrapple ex,1,Pokemon,SCR,14
Teal Mask Ogerpon ex,1,Pokemon,SVP,166
Teal Mask Ogerpon ex,2,Pokemon,TWM,25
Dipplin,2,Pokemon,TWM,170
Poltchageist,1,Pokemon,TWM,171
Sinistcha ex,1,Pokemon,TWM,23
Festival Grounds,2,Stadium,,
Rare Candy,2,Item,,
Roark,2,Supporter,,
Energy Retrieval,2,Item,,
Super Rod,2,Item,,
Nest Ball,2,Item,,
Drayton,3,Supporter,,
Boss's Orders,2,Supporter,,
Bug Catching Set,4,Item,,
Earthen Vessel,4,Item,,
Buddy-Buddy Poffin,2,Item,,
Survival Brace - ACESPEC,1,Tool,,
Youngster,2,Supporter,,
Basic Grass Energy,16,Energy,,
