Ralts,2,Pokemon,PAF,27
Ralts,1,Pokemon,SVI,84
Gardevoir ex,1,Pokemon,SVI,86
Gardevoir ex,1,Pokemon,SVI,228
Munkidori,2,Pokemon,TWM,95
Kirlia,2,Pokemon,SVI,85
Budew,1,Pokemon,PRE,4
Mew ex,1,Pokemon,SVP,53
N's Zoroark ex,1,Pokemon,JTG,98
N's Zorua,1,Pokemon,JTG,97
Lillie's Clefairy ex,1,Pokemon,JTG,173
Scream Tail,1,Pokemon,SVP,68
Drifloon,1,Pokemon,SVI,89
Klefki,1,Pokemon,SVI,96
Fezandipiti ex,1,Pokemon,SFA,38
Iono,4,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Professor's Research,3,Supporter,,
Morty's Conviction,2,Supporter,,
Jacq,1,Supporter,,
Counter Catcher,2,Item,,
Super Rod,1,Item,,
Nest Ball,3,Item,,
Night Stretcher,2,Item,,
Ultra Ball,4,Item,,
Earthen Vessel,3,Item,,
Rare Candy,2,Item,,
Secret Box - ACESPEC,1,Item,,
Bravery Charm,2,Tool,,
Artazon,2,Stadium,,
Basic Darkness Energy,2,Energy,,
Basic Psychic Energy,7,Energy,,
