Applin,4,Pokemon,TWM,17
Hydrapple ex,1,Pokemon,SCR,167
Hydrapple ex,2,Pokemon,SCR,14
Teal Mask Ogerpon ex,1,Pokemon,SVP,166
Teal Mask Ogerpon ex,2,Pokemon,TWM,25
Dipplin,2,Pokemon,TWM,18
Roark,2,Supporter,,
Drayton,3,Supporter,,
Boss's Orders,2,Supporter,,
Lady,1,Supporter,,
Jacq,1,Supporter,,
Youngster,2,Supporter,,
Gardenia's Vigor,1,Supporter,,
Rare Candy,2,Item,,
Energy Retrieval,2,Item,,
Super Rod,2,Item,,
Nest Ball,2,Item,,
Bug Catching Set,4,Item,,
Earthen Vessel,3,Item,,
Buddy-Buddy Poffin,2,Item,,
Technical Machine: Crisis Punch,1,Tool,,
Festival Grounds,2,Stadium,,
Basic Grass Energy,16,Energy,,
