Charmander,3,Pokemon,PAF,7
Dudunsparce,3,Pokemon,TEF,129
Dunsparce,3,Pokemon,PAL,156
Charmeleon,2,Pokemon,PAF,8
Delphox V,1,Pokemon,LOR,27
Charizard ex,3,Pokemon,OBF,125
Radiant Charizard,1,Pokemon,CRZ,20
Pecharunt ex,1,Pokemon,SFA,85
Rotom V,1,Pokemon,LOR,58
Fezandipiti ex,1,Pokemon,SFA,84
Duskull,1,Pokemon,PRE,35
Dusclops,1,Pokemon,PRE,36
Dusknoir,2,Pokemon,SFA,20
Thorton,1,Supporter,,
Arven,1,Supporter,,
Colress's Tenacity,3,Supporter,,
Briar,1,Supporter,,
Iono,1,Supporter,,
Ultra Ball,2,Item,,
Rare Candy,3,Item,,
Super Rod,2,Item,,
Buddy-Buddy Poffin,2,Item,,
Counter Catcher,2,Item,,
Night Stretcher,2,Item,,
Pal Pad,1,Item,,
Lost Vacuum,1,Item,,
Nest Ball,1,Item,,
Binding Mochi,2,Tool,,
Forest Seal Stone,1,Tool,,
Artazon,2,Stadium,,
Basic Fire Energy,8,Energy,,
Enriching Energy - ACESPEC,1,Energy,,
