Archeops,4,Pokemon,SIT,147
Lugia V,3,Pokemon,SIT,138
Lugia VSTAR,3,Pokemon,SIT,139
Minccino,2,Pokemon,TEF,136
Cinccino,2,Pokemon,TEF,137
Lumineon V,2,Pokemon,SWSH,250
Squawkabilly ex,1,Pokemon,PAF,75
Bloodmoon Ursaluna ex,1,Pokemon,TWM,141
Iron Hands ex,1,Pokemon,PAR,223
Flutter Mane,1,Pokemon,TEF,78
Regigigas,1,Pokemon,PRE,86
Wellspring Mask Ogerpon ex,1,Pokemon,TWM,64
Boss's Orders,4,Supporter,,
Iono,2,Supporter,,
Jacq,1,Supporter,,
Professor's Research,3,Supporter,,
Ultra Ball,4,Item,,
Capturing Aroma,4,Item,,
Great Ball,2,Item,,
Mesagoza,2,Stadium,,
Gift Energy,4,Energy,,
Jet Energy,4,Energy,,
Double Turbo Energy,4,Energy,,
Mist Energy,2,Energy,,
V-Guard Energy,1,Energy,,
Legacy Energy - ACESPEC,1,Energy,,
