Ditto,1,Pokemon,MEW,132
Fan Rotom,2,Pokemon,SCR,118
Mew ex,1,Pokemon,MEW,151
Bloodmoon Ursaluna ex,1,Pokemon,TWM,141
Teal Mask Ogerpon ex,2,Pokemon,TWM,190
Wellspring Mask Ogerpon ex,2,Pokemon,TWM,64
Hoothoot,4,Pokemon,SCR,114
Noctowl,4,Pokemon,SVP,141
Pikachu ex,1,Pokemon,SSP,219
Latias ex,1,Pokemon,SSP,220
Lillie's Clefairy ex,1,Pokemon,JTG,56
Fezandipiti ex,1,Pokemon,SFA,92
Terapagos ex,1,Pokemon,SCR,128
Boss's Orders,2,Supporter,,
Crispin,3,Supporter,,
Iono,1,Supporter,,
Professor's Research,2,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Energy Switch,3,Item,,
Night Stretcher,2,Item,,
Nest Ball,4,Item,,
Ultra Ball,4,Item,,
Counter Catcher,1,Item,,
Earthen Vessel,1,Item,,
Sparkling Crystal - ACESPEC,1,Tool,,
Area Zero Underdepths,3,Stadium,,
Super Rod,1,Item,,
Basic Lightning Energy,2,Energy,,
Basic Water Energy,2,Energy,,
Basic Metal Energy,1,Energy,,
Basic Grass Energy,4,Energy,,
