Magnemite,1,Pokemon,SSP,58
Magneton,1,Pokemon,SVP,153
Squawkabilly ex,1,Pokemon,PAF,223
Iron Hands ex,2,Pokemon,PAR,70
Miraidon ex,2,Pokemon,SVI,81
Raichu V,1,Pokemon,BRS,45
Raikou V,1,Pokemon,CRZ,GG41
Pikachu ex,1,Pokemon,SSP,57
Mew ex,1,Pokemon,SVP,53
Fezandipiti ex,1,Pokemon,SFA,84
Lumineon V,1,Pokemon,BRS,155
Latias ex,1,Pokemon,SSP,76
Rotom V,1,Pokemon,CRZ,45
Iron Bundle,1,Pokemon,PAR,56
Arven,4,Supporter,,
Boss's Orders,3,Supporter,,
Electric Generator,4,Item,,
Nest Ball,4,Item,,
Switch Cart,1,Item,,
Ultra Ball,3,Item,,
Hisuian Heavy Ball,1,Item,,
Night Stretcher,1,Item,,
Secret Box - ACESPEC,1,Item,,
Rescue Board,1,Tool,,
Bravery Charm,1,Tool,,
Forest Seal Stone,2,Tool,,
Area Zero Underdepths,2,Stadium,,
Double Turbo Energy,1,Energy,,
Basic Lightning Energy,15,Energy,,
