Charizard ex,3,Pokemon,OBF,125
Dusclops,1,Pokemon,SFA,19
Lumineon V,1,Pokemon,BRS,40
Dusknoir,2,Pokemon,SFA,20
Pidgey,2,Pokemon,MEW,16
Fezandipiti ex,1,Pokemon,SFA,38
Pidgeot ex,1,Pokemon,PAF,221
Pidgeot ex,1,Pokemon,OBF,164
Pidgeotto,2,Pokemon,MEW,17
Charmander,3,Pokemon,PAF,7
Charmeleon,2,Pokemon,PAF,8
Rotom V,1,Pokemon,LOR,58
Duskull,1,Pokemon,BRS,60
Budew,1,Pokemon,PRE,4
Professor Turo's Scenario,1,Supporter,,
Boss's Orders,2,Supporter,,
Thorton,1,Supporter,,
Arven,4,Supporter,,
Iono,2,Supporter,,
Ultra Ball,2,Item,,
Rare Candy,2,Item,,
Earthen Vessel,2,Item,,
Super Rod,1,Item,,
Pal Pad,1,Item,,
Buddy-Buddy Poffin,3,Item,,
Counter Catcher,2,Item,,
Night Stretcher,1,Item,,
Lost Vacuum,1,Item,,
Switch,1,Item,,
Nest Ball,3,Item,,
Defiance Band,1,Tool,,
Forest Seal Stone,1,Tool,,
Grand Tree - ACESPEC,1,Stadium,,
Basic Fire Energy,6,Energy,,
