Bouffalant,4,Pokemon,SCR,119
Drednaw,1,Pokemon,SCR,44
Chewtle,1,Pokemon,SCR,44
Kangaskhan ex,1,Pokemon,MEW,115
Bloodmoon Ursaluna ex,1,Pokemon,SVP,177
Squawkabilly,1,Pokemon,SVI,162
Snorlax,1,Pokemon,SSP,144
Tauros,1,Pokemon,MEW,128
Komala,1,Pokemon,LOR,149
Kecleon,1,Pokemon,SSP,150
Squawkabilly ex,1,Pokemon,SVP,160
Fan Rotom,3,Pokemon,SCR,118
Kangaskhan,1,Pokemon,OBF,165
Cornerstone Mask Ogerpon ex,1,Pokemon,TWM,112
Bianca's Devotion,1,Supporter,,
Boss's Orders,2,Supporter,,
Penny,3,Supporter,,
Bill's Transfer,1,Supporter,,
Lana's Aid,1,Supporter,,
Clavell,1,Supporter,,
Letter of Encouragement,1,Item
Nest Ball,2,Item,,
Superior Energy Retrieval,2,Item,,
Switch,1,Item,,
Snorlax Doll,1,Item,,
Counter Gain,1,Tool,,
Bravery Charm,1,Tool,,
Hero's Cape - ACESPEC,1,Tool,,
Lake Acuity,3,Stadium,,
Basic Fighting Energy,14,Energy,,
Double Turbo Energy,4,Energy,,
Jet Energy,1,Energy,,
