Exeggcute,3,Pokemon,SSP,1
Exeggcute,1,Pokemon,SSP,192
Alolan Exeggutor ex,3,Pokemon,SSP,133
Hoothoot,4,Pokemon,TEF,126
Noctowl,2,Pokemon,SCR,115
Noctowl,1,Pokemon,SVP,141
Fan Rotom,1,Pokemon,SCR,118
Budew,1,Pokemon,PRE,4
Cornerstone Mask Ogerpon ex,1,Pokemon,TWM,112
Fezandipiti ex,1,Pokemon,SFA,38
Iono,2,Supporter,,
Arven,3,Supporter,,
Crispin,1,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Boss's Orders,2,Supporter,,
Nest Ball,2,Item,,
Ultra Ball,3,Item,,
Earthen Vessel,2,Item,,
Buddy-Buddy Poffin,3,Item,,
Super Rod,1,Item,,
Enhanced Hammer,1,Item,,
Pokegear 3.0,1,Item,,
Hisuian Heavy Ball,1,Item,,
Counter Catcher,1,Item,,
Switch,1,Item,,
Vitality Band,1,Tool,,
Sparkling Crystal - ACESPEC,1,Tool,,
Rescue Board,1,Tool,,
Temple of Sinnoh,1,Stadium,,
Pokemon League Headquarters,1,Stadium,,
Basic Grass Energy,5,Energy,,
Basic Fighting Energy,4,Energy,,
Basic Water Energy,3,Energy,,
